Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.01     0.00    14045     0.00     0.00  std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&) const
  0.00      0.01     0.00    13865     0.00     0.00  std::__detail::_Hash_node_base::_Hash_node_base()
  0.00      0.01     0.00    13863     0.00     0.00  std::__detail::_Prime_rehash_policy::_M_state() const
  0.00      0.01     0.00    13863     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  0.00      0.01     0.00    13857     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::deallocate(std::__detail::_Hash_node<int, false>*, unsigned long)
  0.00      0.01     0.00    13857     0.00     0.00  void __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::destroy<int>(int*)
  0.00      0.01     0.00    13857     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::allocate(unsigned long, void const*)
  0.00      0.01     0.00    13857     0.00     0.00  void __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::construct<int, int const&>(int*, int const&)
  0.00      0.01     0.00    13857     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::_M_max_size() const
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hash_node<int, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::operator()<int const&>(int const&) const
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const
  0.00      0.01     0.00    13857     0.00     0.00  std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::_Scoped_node(std::__detail::_Hash_node<int, false>*, std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >*)
  0.00      0.01     0.00    13857     0.00     0.00  std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::~_Scoped_node()
  0.00      0.01     0.00    13857     0.00     0.00  std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<int, false>*, unsigned long)
  0.00      0.01     0.00    13857     0.00     0.00  std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<int, false>*)
  0.00      0.01     0.00    13857     0.00     0.00  std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>)
  0.00      0.01     0.00    13857     0.00     0.00  std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::insert(int const&)
  0.00      0.01     0.00    13857     0.00     0.00  std::pointer_traits<std::__detail::_Hash_node<int, false>*>::pointer_to(std::__detail::_Hash_node<int, false>&)
  0.00      0.01     0.00    13857     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<int, false> >&, std::__detail::_Hash_node<int, false>*, unsigned long)
  0.00      0.01     0.00    13857     0.00     0.00  void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::destroy<int>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*)
  0.00      0.01     0.00    13857     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::allocate(std::allocator<std::__detail::_Hash_node<int, false> >&, unsigned long)
  0.00      0.01     0.00    13857     0.00     0.00  void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::construct<int, int const&>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*, int const&)
  0.00      0.01     0.00    13857     0.00     0.00  std::pair<std::__detail::_Node_iterator<int, true, false>, bool>::pair<std::__detail::_Node_iterator<int, true, false>&, bool, true>(std::__detail::_Node_iterator<int, true, false>&, bool&&)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::_AllocNode(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >&)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hash_node<int, false>::_Hash_node()
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Insert_base<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_conjure_hashtable()
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Insert_base<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::insert(int const&)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Node_iterator<int, true, false>::_Node_iterator(std::__detail::_Hash_node<int, false>*)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node(std::__detail::_Hash_node<int, false>*)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<int, false>*)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hash_node<int, false>* std::__addressof<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>&)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hash_node<int, false>* std::__to_address<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>*)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Node_iterator<int, true, false>& std::forward<std::__detail::_Node_iterator<int, true, false>&>(std::remove_reference<std::__detail::_Node_iterator<int, true, false>&>::type&)
  0.00      0.01     0.00    13857     0.00     0.00  std::__detail::_Hash_node<int, false>* std::addressof<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>&)
  0.00      0.01     0.00    13432     0.00     0.00  Graph::at(unsigned long) const
  0.00      0.01     0.00    13429     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.01     0.00    13429     0.00     0.00  __gnu_cxx::new_allocator<int>::~new_allocator()
  0.00      0.01     0.00    13429     0.00     0.00  bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.01     0.00    13429     0.00     0.00  bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.01     0.00    13429     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.01     0.00    13429     0.00     0.00  std::allocator<int>::~allocator()
  0.00      0.01     0.00    13429     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      0.01     0.00    13429     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      0.01     0.00    13429     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.01     0.00    13429     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.01     0.00    13429     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      0.01     0.00    13429     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.01     0.00    13429     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      0.01     0.00    13429     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.01     0.00    13429     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.01     0.00    13429     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      0.01     0.00    13428     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, bool> > >::deallocate(std::_Rb_tree_node<std::pair<int const, bool> >*, unsigned long)
  0.00      0.01     0.00    13428     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, bool> > >::destroy<std::pair<int const, bool> >(std::pair<int const, bool>*)
  0.00      0.01     0.00    13428     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, bool> > >::allocate(unsigned long, void const*)
  0.00      0.01     0.00    13428     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, bool> > >::construct<std::pair<int const, bool>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, bool>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      0.01     0.00    13428     0.00     0.00  void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&)
  0.00      0.01     0.00    13428     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++()
  0.00      0.01     0.00    13428     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++()
  0.00      0.01     0.00    13428     0.00     0.00  Graph::adj(int, bool) const
  0.00      0.01     0.00    13428     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, bool> > >::_M_max_size() const
  0.00      0.01     0.00    13428     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const
  0.00      0.01     0.00    13428     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int const, bool> >::_M_const_cast() const
  0.00      0.01     0.00    13428     0.00     0.00  std::_Head_base<0ul, int const&, false>::_M_head(std::_Head_base<0ul, int const&, false>&)
  0.00      0.01     0.00    13428     0.00     0.00  std::_Head_base<0ul, int const&, false>::_Head_base(int const&)
  0.00      0.01     0.00    13428     0.00     0.00  std::_Tuple_impl<0ul, int const&>::_M_head(std::_Tuple_impl<0ul, int const&>&)
  0.00      0.01     0.00    13428     0.00     0.00  std::_Tuple_impl<0ul, int const&>::_Tuple_impl(std::_Tuple_impl<0ul, int const&>&&)
  0.00      0.01     0.00    13428     0.00     0.00  std::_Tuple_impl<0ul, int const&>::_Tuple_impl(int const&)
  0.00      0.01     0.00    13428     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, bool> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, bool> > >&, std::_Rb_tree_node<std::pair<int const, bool> >*, unsigned long)
  0.00      0.01     0.00    13428     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, bool> > > >::destroy<std::pair<int const, bool> >(std::allocator<std::_Rb_tree_node<std::pair<int const, bool> > >&, std::pair<int const, bool>*)
  0.00      0.01     0.00    13428     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, bool> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<int const, bool> > >&, unsigned long)
  0.00      0.01     0.00    13428     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, bool> > > >::construct<std::pair<int const, bool>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::_Rb_tree_node<std::pair<int const, bool> > >&, std::pair<int const, bool>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      0.01     0.00    13428     0.00     0.00  void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&)
  0.00      0.01     0.00    13428     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int const, bool> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, bool> > const&)
